force,x,y,strain,Z1,Z2,Z3,Z4,Z5,Z6,Z1-Z4,Z2-Z6,Z3-Z5,Tforce
1.5,1,2,0,1436526,4008284,3478371.6,1922500,3852420,4532905,-485974,-524621,-374048.4,1.52E+00
1.5,1,2,0,1438206,4019890,3498514.8,1917587.5,3842072,4524559,-479381.5,-504669,-343557.2,1.52E+00
1.5,1,2,0,1436750,4017090,3493657.2,1921875,3863028,4509466,-485125,-492376,-369370.8,1.53E+00
1.5,1,2,0,1437198,4022228,3493327.2,1922712.5,3847311,4538846,-485514.5,-516618,-353983.8,1.52E+00
1.5,1,2,0,1437534,4010258,3486476.4,1919625,3835520,4529824,-482091,-519566,-349043.6,1.52E+00
1.5,1,2,0,1437408,4021668,3499623.6,1921137.5,3843697,4520724,-483729.5,-499056,-344073.4,1.53E+00
1.5,1,2,0,1438836,4013646,3491782.8,1925612.5,3842202,4530747,-486776.5,-517101,-350419.2,1.53E+00
1.5,1,2,0,1435434,3994270,3494964,1922537.5,3853343,4516590,-487103.5,-522320,-358379,1.52E+00
1.5,1,2,0,1438206,4015270,3487347.6,1914925,3841942,4524689,-476719,-509419,-354594.4,1.53E+00
1.5,1,2,0,1437758,4017790,3498792,1921087.5,3848780,4527900,-483329.5,-510110,-349988,1.53E+00
1.5,1,2,0,1434804,4002390,3494462.4,1918550,3868761,4523519,-483746,-521129,-374298.6,1.53E+00
1.5,1,2,0,1436484,4003300,3492456,1919337.5,3849664,4546633,-482853.5,-543333,-357208,1.53E+00
1.5,1,2,0,1438500,4026092,3494898,1923350,3840733,4531345,-484850,-505253,-345835,1.52E+00
1.5,1,2,0,1436064,4017300,3494040,1921362.5,3839875,4507815,-485298.5,-490515,-345835,1.53E+00
1.5,1,2,0,1436512,4004238,3499438.8,1923750,3862937,4525144,-487238,-520906,-363498.2,1.52E+00
1.5,1,2,0,1435336,4011840,3490660.8,1918562.5,3858634,4531891,-483226.5,-520051,-367973.2,1.53E+00
1.5,1,2,0,1438262,4013422,3496455.6,1917100,3853070,4532866,-478838,-519444,-356614.4,1.52E+00
1.5,1,2,0,1435504,4025980,3495214.8,1923675,3854942,4511000,-488171,-485020,-359727.2,1.52E+00
1.5,1,2,0,1436848,4013450,3490462.8,1922950,3866772,4534270,-486102,-520820,-376309.2,1.52E+00
1.5,1,2,0,1435938,3999562,3489921.6,1921800,3851861,4523779,-485862,-524217,-361939.4,1.52E+00
1.5,1,2,0,1438024,4010580,3492495.6,1919012.5,3850379,4531618,-480988.5,-521038,-357883.4,1.52E+00
1.5,1,2,0,1436708,4020730,3496178.4,1925012.5,3849417,4530435,-488304.5,-509705,-353238.6,1.52E+00
1.5,1,2,0,1435070,4017272,3488166,1923362.5,3861754,4525599,-488292.5,-508327,-373588,1.52E+00
1.5,1,2,0,1436106,4001886,3493063.2,1920037.5,3846830,4539847,-483931.5,-537961,-353766.8,1.52E+00
1.5,1,2,0,1438052,4021108,3481420.8,1921787.5,3837457,4527341,-483735.5,-506233,-356036.2,1.52E+00
1.5,1,2,0,1437296,4008928,3493670.4,1920287.5,3852082,4530851,-482991.5,-521923,-358411.6,1.52E+00
1.5,1,2,0,1435266,4014234,3496851.6,1921637.5,3846791,4534361,-486371.5,-520127,-349939.4,1.53E+00
1.5,1,2,0,1435658,4012078,3482595.6,1926350,3843502,4528186,-490692,-516108,-360906.4,1.53E+00
1.5,1,2,0,1437156,4011812,3493815.6,1917737.5,3852667,4513691,-480581.5,-501879,-358851.4,1.52E+00
1.5,1,2,0,1435350,4011756,3496218,1923412.5,3847870,4532710,-488062.5,-520954,-351652,1.52E+00
1.5,1,2,0,1435196,4014094,3489116.4,1924337.5,3853122,4522310,-489141.5,-508216,-364005.6,1.52E+00
1.5,1,2,0,1434538,4005722,3485037.6,1921175,3860844,4519047,-486637,-513325,-375806.4,1.53E+00
1.5,1,2,0,1437422,4007122,3497049.6,1917812.5,3846596,4532983,-480390.5,-525861,-349546.4,1.52E+00
1.5,1,2,0,1437674,4028304,3492192,1919300,3852017,4521608,-481626,-493304,-359825,1.52E+00
1.5,1,2,0,1437156,4013604,3493723.2,1921200,3853408,4511702,-484044,-498098,-359684.8,1.53E+00
1.5,1,2,0,1436638,4015144,3492350.4,1925112.5,3853265,4519541,-488474.5,-504397,-360914.6,1.53E+00
1.5,1,2,0,1434314,4015326,3486172.8,1924562.5,3854591,4528693,-490248.5,-513367,-368418.2,1.53E+00
1.5,1,2,0,1436288,4006450,3489512.4,1921025,3858582,4547075,-484737,-540625,-369069.6,1.52E+00
1.5,1,2,0,1436260,4022074,3489816,1924637.5,3843281,4526704,-488377.5,-504630,-353465,1.51E+00
1.5,1,2,0,1435630,4037110,3494858.4,1922375,3847948,4512950,-486745,-475840,-353089.6,1.52E+00
1.5,1,2,0,1435756,4009894,3494317.2,1921950,3844178,4511000,-486194,-501106,-349860.8,1.52E+00
1.5,1,2,0,1437100,4017300,3489459.6,1917787.5,3856736,4533035,-480687.5,-515735,-367276.4,1.51E+00
1.5,1,2,0,1435000,4012008,3499412.4,1919925,3855956,4534608,-484925,-522600,-356543.6,1.52E+00
1.5,1,2,0,1437758,4010104,3495729.6,1919062.5,3837197,4522492,-481304.5,-512388,-341467.4,1.52E+00
1.5,1,2,0,1435266,4011336,3493195.2,1919412.5,3841097,4514393,-484146.5,-503057,-347901.8,1.52E+00
1.5,1,2,0,1433642,4026316,3488218.8,1918612.5,3852537,4534699,-484970.5,-508383,-364318.2,1.51E+00
1.5,1,2,0,1433264,4007514,3488931.6,1920175,3856528,4540887,-486911,-533373,-367596.4,1.50E+00
1.5,1,2,0,1436428,4027212,3497432.4,1918612.5,3852745,4519775,-482184.5,-492563,-355312.6,1.50E+00
1.5,1,2,0,1434076,4005638,3490053.6,1918137.5,3860207,4527276,-484061.5,-521638,-370153.4,1.51E+00
1.5,1,2,0,1436680,4019344,3481434,1916962.5,3843853,4529096,-480282.5,-509752,-362419,1.50E+00
1.5,1,2,0,1435014,4004784,3500824.8,1920475,3854110,4518735,-485461,-513951,-353285.2,1.51E+00
1.5,1,2,0,1433418,3993010,3494462.4,1922550,3866343,4543721,-489132,-550711,-371880.6,1.51E+00
1.5,1,2,0,1435322,4007108,3484008,1918200,3853954,4527770,-482878,-520662,-369946,1.51E+00
1.5,1,2,0,1435294,4013520,3492112.8,1920112.5,3843723,4524910,-484818.5,-511390,-351610.2,1.52E+00
1.5,1,2,0,1434230,4015242,3503148,1919087.5,3851159,4526366,-484857.5,-511124,-348011,1.50E+00
1.5,1,2,0,1433642,4017706,3494383.2,1925175,3846505,4518384,-491533,-500678,-352121.8,1.51E+00
1.5,1,2,0,1434314,4014724,3489842.4,1918337.5,3860389,4528966,-484023.5,-514242,-370546.6,1.51E+00
1.5,1,2,0,1436540,4003496,3486252,1924425,3849716,4536233,-487885,-532737,-363464,1.51E+00
1.5,1,2,0,1434384,4022018,3495412.8,1920637.5,3836456,4504916,-486253.5,-482898,-341043.2,1.52E+00
1.5,1,2,0,1434398,4011854,3488350.8,1919187.5,3849261,4520295,-484789.5,-508441,-360910.2,1.51E+00
1.5,1,2,0,1434972,3998498,3489288,1917312.5,3855150,4523857,-482340.5,-525359,-365862,1.50E+00
1.5,1,2,0,1436666,4010762,3488126.4,1919537.5,3846414,4528693,-482871.5,-517931,-358287.6,1.51E+00
1.5,1,2,0,1434454,4019344,3493353.6,1914425,3845439,4519645,-479971,-500301,-352085.4,1.52E+00
1.5,1,2,0,1434552,4022606,3482978.4,1921687.5,3850743,4518813,-487135.5,-496207,-367764.6,1.52E+00
1.5,1,2,0,1435840,4004014,3494660.4,1921612.5,3855826,4531189,-485772.5,-527175,-361165.6,1.51E+00
1.5,1,2,0,1433810,4012918,3478002,1919062.5,3862716,4529655,-485252.5,-516737,-384714,1.50E+00
1.5,1,2,0,1435980,4013786,3489274.8,1919687.5,3857425,4521322,-483707.5,-507536,-368150.2,1.50E+00
1.5,1,2,0,1435826,4013058,3491017.2,1919425,3861208,4518358,-483599,-505300,-370190.8,1.51E+00
1.5,1,2,0,1433810,4014836,3494119.2,1917912.5,3851237,4517253,-484102.5,-502417,-357117.8,1.51E+00
1.5,1,2,0,1433082,4017986,3487611.6,1920175,3865017,4508569,-487093,-490583,-377405.4,1.52E+00
1.5,1,2,0,1434720,4005288,3495399.6,1915375,3849157,4521725,-480655,-516437,-353757.4,1.52E+00
1.5,1,2,0,1434566,4006814,3496825.2,1918125,3855839,4514679,-483559,-507865,-359013.8,1.51E+00
1.5,1,2,0,1434286,4015662,3487070.4,1918362.5,3841760,4525014,-484076.5,-509352,-354689.6,1.52E+00
1.5,1,2,0,1433600,4012316,3497577.6,1922025,3857971,4520061,-488425,-507745,-360393.4,1.52E+00
1.5,1,2,0,1434608,4015340,3493736.4,1918012.5,3848676,4536090,-483404.5,-520750,-354939.6,1.52E+00
1.5,1,2,0,1433922,4017776,3492759.6,1918512.5,3854344,4527510,-484590.5,-509734,-361584.4,1.52E+00
1.5,1,2,0,1436848,4007584,3481698,1919675,3848819,4538625,-482827,-531041,-367121,1.51E+00
1.5,1,2,0,1434454,4008942,3495267.6,1920312.5,3859557,4507191,-485858.5,-498249,-364289.4,1.51E+00
1.5,1,2,0,1435476,4019708,3500191.2,1916200,3847974,4523298,-480724,-503590,-347782.8,1.52E+00
1.5,1,2,0,1436358,4012624,3488205.6,1918687.5,3856775,4540744,-482329.5,-528120,-368569.4,1.51E+00
1.5,1,2,0,1435238,4008018,3486252,1918987.5,3854513,4522531,-483749.5,-514513,-368261,1.51E+00
1.5,1,2,0,1435252,4020884,3493525.2,1919262.5,3838874,4525911,-484010.5,-505027,-345348.8,1.50E+00
1.5,1,2,0,1434650,4016740,3490766.4,1915662.5,3854097,4508725,-481012.5,-491985,-363330.6,1.52E+00
1.5,1,2,0,1433810,4008074,3488641.2,1922287.5,3848715,4508920,-488477.5,-500846,-360073.8,1.52E+00
1.5,1,2,0,1432900,4017986,3488324.4,1920650,3856671,4519229,-487750,-501243,-368346.6,1.52E+00
1.5,1,2,0,1434272,3998568,3488548.8,1915375,3845660,4529200,-481103,-530632,-357111.2,1.51E+00
1.5,1,2,0,1435882,4020968,3490911.6,1915450,3844919,4511832,-479568,-490864,-354007.4,1.52E+00
1.5,1,2,0,1436484,4016026,3496653.6,1922950,3846102,4528823,-486466,-512797,-349448.4,1.52E+00
1.5,1,2,0,1434020,3998876,3494594.4,1920975,3850249,4523376,-486955,-524500,-355654.6,1.50E+00
1.5,1,2,0,1433880,4010510,3491188.8,1921312.5,3871205,4529265,-487432.5,-518755,-380016.2,1.51E+00
1.5,1,2,0,1435056,4013562,3490581.6,1920325,3859492,4512105,-485269,-498543,-368910.4,1.51E+00
1.5,1,2,0,1434370,4013030,3488799.6,1916550,3848117,4532580,-482180,-519550,-359317.4,1.52E+00
1.5,1,2,0,1435406,4012330,3493908,1919987.5,3853512,4518319,-484581.5,-505989,-359604,1.52E+00
1.5,1,2,0,1434622,4015858,3500521.2,1918000,3851549,4517591,-483378,-501733,-351027.8,1.51E+00
1.5,1,2,0,1435518,4001088,3483004.8,1920050,3854084,4533217,-484532,-532129,-371079.2,1.52E+00
1.5,1,2,0,1432914,4013534,3483796.8,1921625,3848442,4525404,-488711,-511870,-364645.2,1.51E+00
1.5,1,2,0,1434300,4007570,3486001.2,1914675,3863015,4520191,-480375,-512621,-377013.8,1.51E+00
1.5,1,2,0,1432830,4009712,3496376.4,1918687.5,3846427,4504253,-485857.5,-494541,-350050.6,1.52E+00
1.5,1,2,0,1433418,4018448,3504573.6,1921800,3847649,4524585,-488382,-506137,-343075.4,1.51E+00
1.5,1,2,0,1432438,4008956,3489103.2,1916037.5,3849066,4528069,-483599.5,-519113,-359962.8,1.51E+00
1.5,1,2,0,1437422,4016656,3490700.4,1918962.5,3840720,4528524,-481540.5,-511868,-350019.6,1.52E+00
1.5,1,2,0,1435700,4009404,3495597.6,1920937.5,3855943,4512898,-485237.5,-503494,-360345.4,1.52E+00
1.5,1,2,0,1434566,4012652,3494158.8,1919712.5,3858816,4518332,-485146.5,-505680,-364657.2,1.52E+00
1.5,1,2,0,1432452,4017034,3488997.6,1917687.5,3858842,4532307,-485235.5,-515273,-369844.4,1.50E+00
1.5,1,2,0,1435490,4014836,3475018.8,1920350,3839147,4529421,-484860,-514585,-364128.2,1.51E+00
1.5,1,2,0,1434384,4017384,3495967.2,1918437.5,3861208,4518774,-484053.5,-501390,-365240.8,1.51E+00
1.5,1,2,0,1432774,4015592,3494884.8,1916537.5,3868228,4523584,-483763.5,-507992,-373343.2,1.52E+00
1.5,1,2,0,1434132,4005722,3489565.2,1919362.5,3865563,4529655,-485230.5,-523933,-375997.8,1.52E+00
1.5,1,2,0,1435196,4000556,3493670.4,1917337.5,3851445,4515628,-482141.5,-515072,-357774.6,1.52E+00
1.5,1,2,0,1433642,4017076,3494053.2,1921725,3851159,4506567,-488083,-489491,-357105.8,1.51E+00
1.5,1,2,0,1434622,4013912,3494779.2,1920125,3849872,4516096,-485503,-502184,-355092.8,1.51E+00
1.5,1,2,0,1433124,3994858,3489050.4,1918312.5,3862339,4516720,-485188.5,-521862,-373288.6,1.51E+00
1.5,1,2,0,1433656,4003006,3483678,1915225,3834454,4537169,-481569,-534163,-350776,1.51E+00
1.5,1,2,0,1434244,4022102,3495716.4,1921100,3847688,4497571,-486856,-475469,-351971.6,1.51E+00
1.5,1,2,0,1432620,4018308,3489116.4,1924000,3855085,4520854,-491380,-502546,-365968.6,1.51E+00
1.5,1,2,0,1434034,4007780,3489829.2,1918750,3862885,4508621,-484716,-500841,-373055.8,1.50E+00
1.5,1,2,0,1435028,3996594,3482014.8,1919750,3846154,4525989,-484722,-529395,-364139.2,1.50E+00
1.5,1,2,0,1435938,4020226,3495954,1915050,3858803,4519255,-479112,-499029,-362849,1.50E+00
1.5,1,2,0,1433642,4021374,3494568,1921300,3852472,4521192,-487658,-499818,-357904,1.50E+00
1.5,1,2,0,1432690,4001662,3486265.2,1919587.5,3850405,4517864,-486897.5,-516202,-364139.8,1.50E+00
1.5,1,2,0,1435826,4006380,3488390.4,1916500,3856320,4524234,-480674,-517854,-367929.6,1.51E+00
1.5,1,2,0,1434244,4015690,3488760,1914225,3852316,4522557,-479981,-506867,-363556,1.51E+00
1.5,1,2,0,1434020,4010426,3499095.6,1919500,3858933,4513041,-485480,-502615,-359837.4,1.51E+00
1.5,1,2,0,1433180,4006702,3496006.8,1918225,3866148,4528238,-485045,-521536,-370141.2,1.51E+00
1.5,1,2,0,1433922,4009712,3489380.4,1919900,3852407,4513964,-485978,-504252,-363026.6,1.51E+00
1.5,1,2,0,1432396,4028136,3483453.6,1919237.5,3845907,4528004,-486841.5,-499868,-362453.4,1.51E+00
1.5,1,2,0,1433502,4012414,3494964,1920087.5,3855501,4505397,-486585.5,-492983,-360537,1.51E+00
1.5,1,2,0,1433432,4011630,3499478.4,1919812.5,3857178,4530695,-486380.5,-519065,-357699.6,1.51E+00
1.5,1,2,0,1431318,4007822,3482661.6,1918162.5,3860558,4522648,-486844.5,-514826,-377896.4,1.51E+00
1.5,1,2,0,1432158,4011182,3482094,1920937.5,3852342,4533100,-488779.5,-521918,-370248,1.51E+00
1.5,1,2,0,1433082,4022060,3488113.2,1918062.5,3843411,4527588,-484980.5,-505528,-355297.8,1.51E+00
1.5,1,2,0,1433222,4016502,3494224.8,1919587.5,3863873,4519645,-486365.5,-503143,-369648.2,1.51E+00
1.5,1,2,0,1434734,3999030,3488773.2,1918037.5,3850327,4524663,-483303.5,-525633,-361553.8,1.50E+00
1.5,1,2,0,1433782,4000682,3493432.8,1918462.5,3856619,4516915,-484680.5,-516233,-363186.2,1.50E+00
1.5,1,2,0,1432648,4019064,3490819.2,1917737.5,3849677,4520425,-485089.5,-501361,-358857.8,1.51E+00
1.5,1,2,0,1434468,4013114,3492178.8,1918712.5,3852589,4500444,-484244.5,-487330,-360410.2,1.51E+00
1.5,1,2,0,1432606,4006002,3482371.2,1921400,3850405,4536038,-488794,-530036,-368033.8,1.51E+00
1.5,1,2,0,1432018,4019190,3478820.4,1921200,3849846,4524624,-489182,-505434,-371025.6,1.51E+00
1.5,1,2,0,1434832,4015676,3492007.2,1916212.5,3849703,4524078,-481380.5,-508402,-357695.8,1.51E+00
1.5,1,2,0,1432984,4013548,3486397.2,1916225,3861910,4503616,-483241,-490068,-375512.8,1.51E+00
1.5,1,2,0,1434650,4003006,3499280.4,1923512.5,3850730,4519099,-488862.5,-516093,-351449.6,1.51E+00
1.5,1,2,0,1431822,4011056,3482556,1921212.5,3861572,4524182,-489390.5,-513126,-379016,1.51E+00
1.5,1,2,0,1433320,4018602,3484536,1916612.5,3846765,4533412,-483292.5,-514810,-362229,1.51E+00
1.5,1,2,0,1434496,4014402,3492482.4,1917950,3855150,4525014,-483454,-510612,-362667.6,1.51E+00
1.5,1,2,0,1433684,4011910,3491162.4,1921150,3854058,4511481,-487466,-499571,-362895.6,1.50E+00
1.5,1,2,0,1432578,4016054,3490872,1915650,3853317,4519567,-483072,-503513,-362445,1.50E+00
1.5,1,2,0,1432732,4010370,3488839.2,1919775,3855787,4547088,-487043,-536718,-366947.8,1.51E+00
1.5,1,2,0,1435560,4011042,3495478.8,1915775,3849053,4525430,-480215,-514388,-353574.2,1.49E+00
1.5,1,2,0,1433306,4021094,3496534.8,1921512.5,3855137,4532060,-488206.5,-510966,-358602.2,1.50E+00
1.5,1,2,0,1432494,4005484,3489142.8,1917925,3867435,4519970,-485431,-514486,-378292.2,1.51E+00
1.5,1,2,0,1433110,4018504,3485961.6,1917362.5,3844828,4544475,-484252.5,-525971,-358866.4,1.51E+00
1.5,1,2,0,1434412,4017622,3480853.2,1917012.5,3843957,4525157,-482600.5,-507535,-363103.8,1.51E+00
1.5,1,2,0,1433782,4005092,3493828.8,1918825,3858543,4517019,-485043,-511927,-364714.2,1.51E+00
1.5,1,2,0,1433138,4000598,3496310.4,1925487.5,3847350,4525430,-492349.5,-524832,-351039.6,1.52E+00
1.5,1,2,0,1435028,4003160,3482331.6,1919150,3841760,4541732,-484122,-538572,-359428.4,1.51E+00
1.5,1,2,0,1434510,4015144,3490040.4,1918187.5,3861169,4518982,-483677.5,-503838,-371128.6,1.51E+00
1.5,1,2,0,1434622,3998582,3499293.6,1919837.5,3843931,4510207,-485215.5,-511625,-344637.4,1.51E+00
1.5,1,2,0,1432564,4009390,3491175.6,1925587.5,3862469,4522635,-493023.5,-513245,-371293.4,1.51E+00
1.5,1,2,0,1433488,4003986,3491043.6,1919000,3862534,4518722,-485512,-514736,-371490.4,1.51E+00
1.5,1,2,0,1434888,4017426,3491743.2,1915075,3841097,4509076,-480187,-491650,-349353.8,1.51E+00
1.5,1,2,0,1434342,4025910,3483374.4,1918962.5,3856905,4509999,-484620.5,-484089,-373530.6,1.52E+00
1.5,1,2,0,1431430,4008256,3493921.2,1923112.5,3851887,4535375,-491682.5,-527119,-357965.8,1.53E+00
1.5,1,2,0,1432928,4003860,3486951.6,1917012.5,3867721,4509713,-484084.5,-505853,-380769.4,1.52E+00
1.5,1,2,0,1435336,4005736,3493168.8,1915075,3853369,4517097,-479739,-511361,-360200.2,1.53E+00
1.5,1,2,0,1434272,4021066,3492838.8,1918737.5,3837405,4523480,-484465.5,-502414,-344566.2,1.53E+00
1.5,1,2,0,1432858,4013856,3502369.2,1919650,3860259,4523714,-486792,-509858,-357889.8,1.53E+00
1.5,1,2,0,1435028,3996510,3488984.4,1920075,3851432,4536155,-485047,-539645,-362447.6,1.53E+00
1.5,1,2,0,1434510,4009376,3483282,1919137.5,3844178,4523935,-484627.5,-514559,-360896,1.52E+00
1.5,1,2,0,1432942,4022158,3500191.2,1917312.5,3856216,4506008,-484370.5,-483850,-356024.8,1.52E+00
1.5,1,2,0,1433628,4010622,3498290.4,1920050,3852966,4528550,-486422,-517928,-354675.6,1.53E+00
1.5,1,2,0,1433432,4009236,3490436.4,1920325,3859050,4516655,-486893,-507419,-368613.6,1.53E+00
1.5,1,2,0,1433698,4003692,3480312,1919012.5,3849599,4524611,-485314.5,-520919,-369287,1.53E+00
1.5,1,2,0,1434524,3997434,3482688,1920375,3851120,4529382,-485851,-531948,-368432,1.53E+00
1.5,1,2,0,1433026,4000710,3487110,1917725,3834987,4526249,-484699,-525539,-347877,1.52E+00
1.5,1,2,0,1434944,4012918,3495254.4,1918675,3844594,4509765,-483731,-496847,-349339.6,1.53E+00
1.5,1,2,0,1433054,4012638,3487228.8,1919737.5,3866109,4524728,-486683.5,-512090,-378880.2,1.52E+00
1.5,1,2,0,1433110,4014038,3489512.4,1920625,3862209,4538274,-487515,-524236,-372696.6,1.51E+00
1.5,1,2,0,1434790,4015606,3478807.2,1916150,3853434,4504786,-481360,-489180,-374626.8,1.52E+00
1.5,1,2,0,1434398,4023082,3485288.4,1918275,3840018,4515836,-483877,-492754,-354729.6,1.53E+00
1.5,2,1,0,1898274,4228455.7,3732009.6,2079287.5,3880383,4389320,-181013.5,-160864.3,-148373.4,1.50E+00
1.5,2,1,0,1895866,4211405.1,3731679.6,2082912.5,3879382,4389086,-187046.5,-177680.9,-147702.4,1.51E+00
1.5,2,1,0,1899394,4214238,3734808,2077600,3880877,4383977,-178206,-169739,-146069,1.51E+00
1.5,2,1,0,1900122,4220050.1,3734821.2,2086925,3871361,4371133,-186803,-151082.9,-136539.8,1.51E+00
1.5,2,1,0,1894872,4209503.2,3725528.4,2083375,3894709,4386200,-188503,-176696.8,-169180.6,1.51E+00
1.5,2,1,0,1901732,4222936.2,3731508,2075950,3875105,4390516,-174218,-167579.8,-143597,1.50E+00
1.5,2,1,0,1899688,4214025.2,3739573.2,2087700,3882892,4360720,-188012,-146694.8,-143318.8,1.50E+00
1.5,2,1,0,1901088,4204196.5,3719786.4,2080225,3880123,4379141,-179137,-174944.5,-160336.6,1.50E+00
1.5,2,1,0,1900430,4244681.7,3731098.8,2085750,3869866,4382898,-185320,-138216.3,-138767.2,1.50E+00
1.5,2,1,0,1894312,4219198.9,3733514.4,2084762.5,3893331,4383639,-190450.5,-164440.1,-159816.6,1.50E+00
1.5,2,1,0,1898008,4208505.7,3725660.4,2080837.5,3875339,4378803,-182829.5,-170297.3,-149678.6,1.50E+00
1.5,2,1,0,1899744,4236023.4,3727574.4,2086862.5,3865251,4363138,-187118.5,-127114.6,-137676.6,1.49E+00
1.5,2,1,0,1900136,4218134.9,3731917.2,2085962.5,3881137,4380233,-185826.5,-162098.1,-149219.8,1.50E+00
1.5,2,1,0,1898344,4221699.3,3731838,2083850,3878602,4380883,-185506,-159183.7,-146764,1.49E+00
1.5,2,1,0,1898386,4231182.2,3738042,2081337.5,3874104,4366817,-182951.5,-135634.8,-136062,1.48E+00
1.5,2,1,0,1898890,4225915.4,3733118.4,2084650,3898310,4391972,-185760,-166056.6,-165191.6,1.49E+00
1.5,2,1,0,1900430,4226394.2,3729739.2,2082812.5,3881644,4386122,-182382.5,-159727.8,-151904.8,1.49E+00
1.5,2,1,0,1897518,4213519.8,3735402,2084012.5,3888976,4384380,-186494.5,-170860.2,-153574,1.49E+00
1.5,2,1,0,1893514,4215767.5,3722875.2,2088125,3892551,4397926,-194611,-182158.5,-169675.8,1.49E+00
1.5,2,1,0,1896650,4229652.7,3725528.4,2083625,3875118,4385823,-186975,-156170.3,-149589.6,1.50E+00
1.5,2,1,0,1898470,4219611.2,3736669.2,2081975,3883867,4376918,-183505,-157306.8,-147197.8,1.49E+00
1.5,2,1,0,1895670,4217456.6,3731204.4,2086750,3873792,4393064,-191080,-175607.4,-142587.6,1.49E+00
1.5,2,1,0,1896034,4226859.7,3731904,2075675,3884543,4402242,-179641,-175382.3,-152639,1.48E+00
1.5,2,1,0,1896608,4232897.9,3733105.2,2082787.5,3889912,4371796,-186179.5,-138898.1,-156806.8,1.49E+00
1.5,2,1,0,1898778,4219411.7,3730320,2087225,3875534,4387383,-188447,-167971.3,-145214,1.49E+00
1.5,2,1,0,1897182,4221938.7,3728194.8,2083825,3877497,4370093,-186643,-148154.3,-149302.2,1.48E+00
1.5,2,1,0,1900682,4230623.6,3735890.4,2084550,3891355,4382755,-183868,-152131.4,-155464.6,1.48E+00
1.5,2,1,0,1896748,4211218.9,3729250.8,2078637.5,3891108,4397692,-181889.5,-186473.1,-161857.2,1.50E+00
1.5,2,1,0,1900248,4232153.1,3723073.2,2081400,3882762,4374669,-181152,-142515.9,-159688.8,1.49E+00
1.5,2,1,0,1896440,4213639.5,3741843.6,2079775,3888469,4395391,-183335,-181751.5,-146625.4,1.49E+00
1.5,2,1,0,1895348,4230410.8,3729396,2081912.5,3891524,4383548,-186564.5,-153137.2,-162128,1.48E+00
1.5,2,1,0,1897476,4239800.6,3735534,2084675,3883256,4381923,-187199,-142122.4,-147722,1.49E+00
1.5,2,1,0,1896146,4202148.3,3738028.8,2084537.5,3887715,4391777,-188391.5,-189628.7,-149686.2,1.48E+00
1.5,2,1,0,1896706,4227325.2,3736550.4,2081850,3878602,4373343,-185144,-146017.8,-142051.6,1.49E+00
1.5,2,1,0,1895670,4219637.8,3730768.8,2078562.5,3888053,4367623,-182892.5,-147985.2,-157284.2,1.49E+00
1.5,2,1,0,1898652,4219238.8,3729290.4,2084600,3869411,4394299,-185948,-175060.2,-140120.6,1.48E+00
1.5,2,1,0,1899884,4218188.1,3751954.8,2083850,3891342,4383548,-183966,-165359.9,-139387.2,1.48E+00
1.5,2,1,0,1897364,4219677.7,3731692.8,2085437.5,3897621,4386694,-188073.5,-167016.3,-165928.2,1.49E+00
1.5,2,1,0,1898806,4226008.5,3734557.2,2082650,3871686,4395014,-183844,-169005.5,-137128.8,1.49E+00
1.5,2,1,0,1898610,4216126.6,3731283.6,2081850,3887481,4406103,-183240,-189976.4,-156197.4,1.49E+00
1.5,2,1,0,1895824,4212229.7,3712526.4,2082737.5,3897335,4382144,-186913.5,-169914.3,-184808.6,1.48E+00
1.5,2,1,0,1897840,4221991.9,3727957.2,2077925,3879278,4384523,-180085,-162531.1,-151320.8,1.49E+00
1.5,2,1,0,1896874,4224133.2,3729488.4,2084362.5,3894085,4382170,-187488.5,-158036.8,-164596.6,1.49E+00
1.5,2,1,0,1896832,4210992.8,3732669.6,2080825,3888443,4392570,-183993,-181577.2,-155773.4,1.49E+00
1.5,2,1,0,1897868,4227671,3734940,2084450,3874104,4365166,-186582,-137495,-139164,1.49E+00
1.5,2,1,0,1897952,4221513.1,3744998.4,2085162.5,3875300,4395794,-187210.5,-174280.9,-130301.6,1.49E+00
1.5,2,1,0,1895166,4230344.3,3713925.6,2075600,3881839,4386837,-180434,-156492.7,-167913.4,1.49E+00
1.5,2,1,0,1897756,4235172.2,3720169.2,2081287.5,3874481,4373499,-183531.5,-138326.8,-154311.8,1.50E+00
1.5,2,1,0,1896090,4208904.7,3729224.4,2081050,3889418,4399213,-184960,-190308.3,-160193.6,1.50E+00
1.5,2,1,0,1895978,4227045.9,3726426,2082062.5,3869398,4380766,-186084.5,-153720.1,-142972,1.50E+00
1.5,2,1,0,1891960,4234188,3747018,2079550,3889613,4385381,-187590,-151193,-142595,1.50E+00
1.5,2,1,0,1895880,4212721.8,3721119.6,2081400,3876704,4396535,-185520,-183813.2,-155584.4,1.49E+00
1.5,2,1,0,1899534,4222098.3,3744074.4,2077737.5,3896542,4376697,-178203.5,-154598.7,-152467.6,1.49E+00
1.5,2,1,0,1894844,4229799,3724340.4,2084775,3892512,4379284,-189931,-149485,-168171.6,1.50E+00
1.5,2,1,0,1894550,4216605.4,3721858.8,2078062.5,3880474,4392453,-183512.5,-175847.6,-158615.2,1.50E+00
1.5,2,1,0,1897532,4220156.5,3738226.8,2082475,3879746,4394806,-184943,-174649.5,-141519.2,1.49E+00
